Country Name,Year,Value,Disaggregation
Europe & Central Asia (IDA & IBRD),2011,32.91,"Basic, total"
Europe & Central Asia (IDA & IBRD),2010,32.422,"Basic, total"
European Union,2023,37.316,"Basic, total"
European Union,2022,36.99,"Basic, total"
European Union,2021,36.119,"Basic, total"
European Union,2020,36.324,"Basic, total"
European Union,2019,37.151,"Basic, total"
European Union,2018,37.132,"Basic, total"
European Union,2017,37.418,"Basic, total"
European Union,2016,37.204,"Basic, total"
European Union,2015,37.5,"Basic, total"
European Union,2014,35.491,"Basic, total"
European Union,2013,36.184,"Basic, total"
European Union,2012,36.626,"Basic, total"
European Union,2011,36.807,"Basic, total"
European Union,2010,36.292,"Basic, total"
European Union,2009,36.823,"Basic, total"
European Union,2008,37.045,"Basic, total"
European Union,2007,37.223,"Basic, total"
European Union,2006,37.275,"Basic, total"
European Union,2005,36.395,"Basic, total"
European Union,2004,36.457,"Basic, total"
European Union,2003,37.112,"Basic, total"
European Union,2002,37.338,"Basic, total"
European Union,2001,38.141,"Basic, total"
European Union,2000,40.205,"Basic, total"
European Union,1999,41.516,"Basic, total"
European Union,1998,40.582,"Basic, total"
European Union,1997,39.469,"Basic, total"
European Union,1996,40.404,"Basic, total"
European Union,1995,40.081,"Basic, total"
High income,2023,40.905,"Basic, total"
High income,2022,40.248,"Basic, total"
High income,2021,40.033,"Basic, total"
High income,2020,39.4,"Basic, total"
High income,2019,40.519,"Basic, total"
High income,2018,40.52,"Basic, total"
High income,2017,40.724,"Basic, total"
High income,2016,40.823,"Basic, total"
High income,2015,40.953,"Basic, total"
High income,2014,40.407,"Basic, total"
High income,2013,40.571,"Basic, total"
High income,2012,41.06,"Basic, total"
High income,2011,41.146,"Basic, total"
High income,2010,41.216,"Basic, total"
High income,2009,43.492,"Basic, total"
High income,2008,43.448,"Basic, total"
High income,2007,44.069,"Basic, total"
High income,2006,44.041,"Basic, total"
High income,2005,43.148,"Basic, total"
High income,2004,42.588,"Basic, total"
High income,2003,42.994,"Basic, total"
High income,2002,43.056,"Basic, total"
High income,2001,43.281,"Basic, total"
High income,2000,44.291,"Basic, total"
IBRD only,2021,51.346,"Basic, total"
IBRD only,2000,69.117,"Basic, total"
IDA blend,2019,53.594,"Basic, total"
IDA blend,2016,47.54,"Basic, total"
Late-demographic dividend,2000,76.906,"Basic, total"
Latin America & Caribbean,2023,52.359,"Basic, total"
Latin America & Caribbean,2022,52.688,"Basic, total"
Latin America & Caribbean,2021,52.585,"Basic, total"
Latin America & Caribbean,2020,48.737,"Basic, total"
Latin America & Caribbean,2019,55.079,"Basic, total"
Latin America & Caribbean,2018,55.336,"Basic, total"
Latin America & Caribbean,2017,56.008,"Basic, total"
Latin America & Caribbean,2016,56.172,"Basic, total"
Latin America & Caribbean,2015,61.948,"Basic, total"
Latin America & Caribbean,2014,63.122,"Basic, total"
Latin America & Caribbean,2013,63.37,"Basic, total"
Latin America & Caribbean,2012,63.867,"Basic, total"
Latin America & Caribbean,2011,60.932,"Basic, total"
Latin America & Caribbean,2009,61.658,"Basic, total"
Latin America & Caribbean,2008,62.649,"Basic, total"
Latin America & Caribbean,2007,63.885,"Basic, total"
Latin America & Caribbean,2006,63.436,"Basic, total"
Latin America & Caribbean,2005,63.394,"Basic, total"
Latin America & Caribbean,2004,64.195,"Basic, total"
Latin America & Caribbean,2003,63.839,"Basic, total"
Latin America & Caribbean,2002,65.078,"Basic, total"
Latin America & Caribbean (excluding high income),2023,52.538,"Basic, total"
Latin America & Caribbean (excluding high income),2022,52.936,"Basic, total"
Latin America & Caribbean (excluding high income),2021,52.981,"Basic, total"
Latin America & Caribbean (excluding high income),2020,49.017,"Basic, total"
Latin America & Caribbean (excluding high income),2019,55.27,"Basic, total"
Latin America & Caribbean (excluding high income),2018,55.487,"Basic, total"
Latin America & Caribbean (excluding high income),2017,55.816,"Basic, total"
Latin America & Caribbean (excluding high income),2016,56.428,"Basic, total"
Latin America & Caribbean (excluding high income),2015,62.71,"Basic, total"
Latin America & Caribbean (excluding high income),2014,63.632,"Basic, total"
Latin America & Caribbean (excluding high income),2013,63.921,"Basic, total"
Latin America & Caribbean (excluding high income),2012,64.529,"Basic, total"
Latin America & Caribbean (excluding high income),2011,61.23,"Basic, total"
Latin America & Caribbean (excluding high income),2009,62.143,"Basic, total"
Latin America & Caribbean (excluding high income),2008,62.619,"Basic, total"
Latin America & Caribbean (excluding high income),2007,63.934,"Basic, total"
Latin America & Caribbean (excluding high income),2006,64.038,"Basic, total"
Latin America & Caribbean (excluding high income),2005,63.417,"Basic, total"
Latin America & Caribbean (excluding high income),2004,64.247,"Basic, total"
Latin America & Caribbean (excluding high income),2003,64.521,"Basic, total"
Latin America & Caribbean (excluding high income),2002,65.146,"Basic, total"
Latin America & Caribbean (IDA & IBRD),2023,52.323,"Basic, total"
Latin America & Caribbean (IDA & IBRD),2022,52.688,"Basic, total"
Latin America & Caribbean (IDA & IBRD),2021,52.585,"Basic, total"
Latin America & Caribbean (IDA & IBRD),2020,48.737,"Basic, total"
Latin America & Caribbean (IDA & IBRD),2019,55.085,"Basic, total"
Latin America & Caribbean (IDA & IBRD),2018,55.336,"Basic, total"
Latin America & Caribbean (IDA & IBRD),2017,56.008,"Basic, total"
Latin America & Caribbean (IDA & IBRD),2016,56.172,"Basic, total"
Latin America & Caribbean (IDA & IBRD),2015,62.171,"Basic, total"
Latin America & Caribbean (IDA & IBRD),2014,63.122,"Basic, total"
Latin America & Caribbean (IDA & IBRD),2013,63.37,"Basic, total"
Latin America & Caribbean (IDA & IBRD),2012,63.867,"Basic, total"
Latin America & Caribbean (IDA & IBRD),2011,60.932,"Basic, total"
Latin America & Caribbean (IDA & IBRD),2009,62.172,"Basic, total"
Latin America & Caribbean (IDA & IBRD),2008,62.649,"Basic, total"
Latin America & Caribbean (IDA & IBRD),2007,63.885,"Basic, total"
Latin America & Caribbean (IDA & IBRD),2006,63.436,"Basic, total"
Latin America & Caribbean (IDA & IBRD),2005,63.394,"Basic, total"
Latin America & Caribbean (IDA & IBRD),2004,64.195,"Basic, total"
Latin America & Caribbean (IDA & IBRD),2003,63.839,"Basic, total"
Latin America & Caribbean (IDA & IBRD),2002,65.078,"Basic, total"
Lower middle income,2022,56.379,"Basic, total"
Lower middle income,2021,54.272,"Basic, total"
Lower middle income,2019,53.266,"Basic, total"
Lower middle income,2018,51.059,"Basic, total"
Lower middle income,2012,56.225,"Basic, total"
Lower middle income,2010,57.932,"Basic, total"
Middle East & North Africa (excluding high income),2014,39.07,"Basic, total"
Middle East & North Africa (excluding high income),2012,40.285,"Basic, total"
Middle East & North Africa (IDA & IBRD),2014,39.053,"Basic, total"
Middle East & North Africa (IDA & IBRD),2012,40.295,"Basic, total"
North America,2023,44.012,"Basic, total"
North America,2022,42.597,"Basic, total"
North America,2021,41.866,"Basic, total"
North America,2020,41.132,"Basic, total"
North America,2019,42.447,"Basic, total"
North America,2018,42.252,"Basic, total"
North America,2017,41.809,"Basic, total"
North America,2016,41.646,"Basic, total"
North America,2015,41.522,"Basic, total"
North America,2014,41.406,"Basic, total"
North America,2013,41.457,"Basic, total"
North America,2012,41.556,"Basic, total"
North America,2011,41.691,"Basic, total"
North America,2010,42.576,"Basic, total"
North America,2009,42.755,"Basic, total"
North America,2008,43.048,"Basic, total"
North America,2007,43.461,"Basic, total"
North America,2006,43.096,"Basic, total"
North America,2005,42.3,"Basic, total"
North America,2004,42.376,"Basic, total"
North America,2003,42.131,"Basic, total"
North America,2002,41.746,"Basic, total"
North America,2001,41.269,"Basic, total"
North America,2000,41.254,"Basic, total"
North America,1999,39.316,"Basic, total"
North America,1998,39.068,"Basic, total"
North America,1997,39.04,"Basic, total"
North America,1996,37.983,"Basic, total"
North America,1995,37.744,"Basic, total"
North America,1994,37.272,"Basic, total"
OECD members,2023,44.537,"Basic, total"
OECD members,2022,44.068,"Basic, total"
OECD members,2021,44.023,"Basic, total"
OECD members,2020,42.968,"Basic, total"
OECD members,2019,45.281,"Basic, total"
OECD members,2018,45.097,"Basic, total"
OECD members,2017,45.226,"Basic, total"
OECD members,2016,45.115,"Basic, total"
OECD members,2015,45.304,"Basic, total"
OECD members,2014,44.51,"Basic, total"
OECD members,2013,45.026,"Basic, total"
OECD members,2012,45.591,"Basic, total"
OECD members,2011,45.646,"Basic, total"
OECD members,2010,45.489,"Basic, total"
OECD members,2009,45.791,"Basic, total"
OECD members,2008,45.701,"Basic, total"
OECD members,2007,46.229,"Basic, total"
OECD members,2006,45.731,"Basic, total"
OECD members,2005,45.509,"Basic, total"
OECD members,2004,45,"Basic, total"
OECD members,2003,45.324,"Basic, total"
OECD members,2002,45.408,"Basic, total"
OECD members,2001,43.574,"Basic, total"
OECD members,2000,44.484,"Basic, total"
Other small states,2021,42.765,"Basic, total"
Post-demographic dividend,2023,42.373,"Basic, total"
Post-demographic dividend,2022,41.77,"Basic, total"
Post-demographic dividend,2021,41.31,"Basic, total"
Post-demographic dividend,2020,41.09,"Basic, total"
Post-demographic dividend,2019,42.145,"Basic, total"
Post-demographic dividend,2018,42.15,"Basic, total"
Post-demographic dividend,2017,42.306,"Basic, total"
Post-demographic dividend,2016,41.15,"Basic, total"
Post-demographic dividend,2015,41.565,"Basic, total"
Post-demographic dividend,2014,42.052,"Basic, total"
Post-demographic dividend,2013,43.263,"Basic, total"
Post-demographic dividend,2012,43.893,"Basic, total"
Post-demographic dividend,2011,44.161,"Basic, total"
Post-demographic dividend,2010,44.364,"Basic, total"
Post-demographic dividend,2009,44.621,"Basic, total"
Post-demographic dividend,2008,44.543,"Basic, total"
Post-demographic dividend,2007,45.179,"Basic, total"
Post-demographic dividend,2006,45.251,"Basic, total"
Post-demographic dividend,2005,44.331,"Basic, total"
Post-demographic dividend,2004,43.653,"Basic, total"
Post-demographic dividend,2003,43.868,"Basic, total"
Post-demographic dividend,2002,43.959,"Basic, total"
Post-demographic dividend,2001,43.898,"Basic, total"
Post-demographic dividend,2000,44.916,"Basic, total"
Post-demographic dividend,1999,43.157,"Basic, total"
Post-demographic dividend,1997,41.889,"Basic, total"
Post-demographic dividend,1996,41.948,"Basic, total"
South Asia,2023,55.95,"Basic, total"
South Asia,2022,53.485,"Basic, total"
South Asia,2021,52.198,"Basic, total"
South Asia,2020,50.994,"Basic, total"
South Asia,2019,50.136,"Basic, total"
South Asia,2018,48.998,"Basic, total"
South Asia,2012,53.92,"Basic, total"
South Asia,2010,55.821,"Basic, total"
South Asia,2005,58.036,"Basic, total"
South Asia,2000,55.846,"Basic, total"
South Asia,1994,56.467,"Basic, total"
South Asia (IDA & IBRD),2023,55.95,"Basic, total"
South Asia (IDA & IBRD),2022,53.485,"Basic, total"
South Asia (IDA & IBRD),2021,52.198,"Basic, total"
South Asia (IDA & IBRD),2020,50.994,"Basic, total"
South Asia (IDA & IBRD),2019,50.136,"Basic, total"
South Asia (IDA & IBRD),2018,48.998,"Basic, total"
South Asia (IDA & IBRD),2012,53.92,"Basic, total"
South Asia (IDA & IBRD),2010,55.821,"Basic, total"
South Asia (IDA & IBRD),2005,58.036,"Basic, total"
South Asia (IDA & IBRD),2000,55.846,"Basic, total"
South Asia (IDA & IBRD),1994,56.467,"Basic, total"
Upper middle income,2000,75.935,"Basic, total"
Afghanistan,2021,55.955,"Basic, total"
Afghanistan,2020,47.48,"Basic, total"
Afghanistan,2017,51.201,"Basic, total"
Afghanistan,2014,48.294,"Basic, total"
Albania,2019,55.178,"Basic, total"
Albania,2018,54.205,"Basic, total"
Albania,2017,52.049,"Basic, total"
Albania,2016,51.267,"Basic, total"
Albania,2015,49.372,"Basic, total"
Albania,2014,47.066,"Basic, total"
Albania,2013,46.483,"Basic, total"
Albania,2012,52.626,"Basic, total"
Albania,2011,55.36,"Basic, total"
Albania,2010,51.617,"Basic, total"
Albania,2009,50.465,"Basic, total"
Albania,2008,48.635,"Basic, total"
Albania,2007,42.328,"Basic, total"
Albania,2005,15.909,"Basic, total"
Albania,2002,60.851,"Basic, total"
Algeria,2017,48.49,"Basic, total"
Angola,2021,85.501,"Basic, total"
Angola,2019,79.181,"Basic, total"
Angola,2014,38.863,"Basic, total"
Angola,2011,68.325,"Basic, total"
Angola,2009,61.839,"Basic, total"
Angola,2004,72.003,"Basic, total"
Argentina,2023,50.234,"Basic, total"
Argentina,2022,49.812,"Basic, total"
Argentina,2021,48.107,"Basic, total"
Argentina,2020,44.911,"Basic, total"
Argentina,2019,48.75,"Basic, total"
Argentina,2018,48.458,"Basic, total"
Argentina,2017,48.495,"Basic, total"
Argentina,2014,49.827,"Basic, total"
Argentina,2013,49.782,"Basic, total"
Argentina,2012,50.865,"Basic, total"
Argentina,2011,51.477,"Basic, total"
Argentina,2010,51.244,"Basic, total"
Argentina,2009,51.913,"Basic, total"
Argentina,2008,52.211,"Basic, total"
Argentina,2006,54.22,"Basic, total"
Argentina,2005,54.801,"Basic, total"
Argentina,2004,55.899,"Basic, total"
Armenia,2021,33.381,"Basic, total"
Armenia,2020,40.554,"Basic, total"
Armenia,2019,41.86,"Basic, total"
Armenia,2018,39.431,"Basic, total"
Armenia,2017,34.545,"Basic, total"
Armenia,2016,38.767,"Basic, total"
Armenia,2015,42.327,"Basic, total"
Armenia,2014,33.759,"Basic, total"
Armenia,2013,38.065,"Basic, total"
Armenia,2012,39.294,"Basic, total"
Armenia,2011,40.398,"Basic, total"
Armenia,2010,39.61,"Basic, total"
Armenia,2009,37.738,"Basic, total"
Armenia,2008,38.429,"Basic, total"
Armenia,2007,33.592,"Basic, total"
Australia,2023,42.261,"Basic, total"
Australia,2022,41.945,"Basic, total"
Australia,2021,41.214,"Basic, total"
Australia,2020,40.419,"Basic, total"
Australia,2019,42.371,"Basic, total"
Australia,2018,42.68,"Basic, total"
Australia,2017,49.4,"Basic, total"
Australia,2016,49.27,"Basic, total"
Australia,2015,49.54,"Basic, total"
Australia,2014,51.49,"Basic, total"
Australia,2013,52.14,"Basic, total"
Australia,2012,65.44,"Basic, total"
Australia,2011,64.78,"Basic, total"
Australia,2010,64.76,"Basic, total"
Australia,2009,66.36,"Basic, total"
Australia,2008,49.494,"Basic, total"
Australia,2007,49.742,"Basic, total"
Australia,2006,49.334,"Basic, total"
Australia,2005,49.156,"Basic, total"
Australia,2004,49.947,"Basic, total"
Australia,2003,50.514,"Basic, total"
Australia,2002,49.315,"Basic, total"
Australia,2001,49.143,"Basic, total"
Austria,2023,38.93,"Basic, total"
Austria,2022,38.037,"Basic, total"
Austria,2021,38.075,"Basic, total"
Austria,2020,37.284,"Basic, total"
Austria,2019,36.93,"Basic, total"
Austria,2018,36.994,"Basic, total"
Austria,2017,37,"Basic, total"
Austria,2016,37.574,"Basic, total"
Austria,2015,36.403,"Basic, total"
Austria,2014,36.863,"Basic, total"
Austria,2013,36.335,"Basic, total"
Austria,2012,36.817,"Basic, total"
Austria,2011,37.433,"Basic, total"
Austria,2010,36.928,"Basic, total"
Austria,2009,37.654,"Basic, total"
Austria,2008,37.771,"Basic, total"
Austria,2007,38.557,"Basic, total"
Austria,2006,36.822,"Basic, total"
Austria,2005,36.226,"Basic, total"
Austria,2004,35.216,"Basic, total"
Austria,2003,37.328,"Basic, total"
Austria,2002,37.947,"Basic, total"
Austria,2001,36.557,"Basic, total"
Austria,2000,37.645,"Basic, total"
Austria,1999,38.311,"Basic, total"
Austria,1998,38.362,"Basic, total"
Austria,1997,39.225,"Basic, total"
Austria,1996,40.557,"Basic, total"
Austria,1995,42.76,"Basic, total"
"Bahamas, The",2023,95.628,"Basic, total"
"Bahamas, The",2019,47.917,"Basic, total"
Bangladesh,2022,60.796,"Basic, total"
Bangladesh,2017,61.435,"Basic, total"
Bangladesh,2016,57.53,"Basic, total"
Bangladesh,2013,63.432,"Basic, total"
Bangladesh,2010,62.906,"Basic, total"
Bangladesh,2006,61.036,"Basic, total"
Barbados,2019,55.271,"Basic, total"
Barbados,2018,56.016,"Basic, total"
Barbados,2017,57.73,"Basic, total"
Barbados,2016,59.451,"Basic, total"
Barbados,2015,57.954,"Basic, total"
Belarus,2023,15.762,"Basic, total"
Belarus,2022,16.161,"Basic, total"
Belarus,2021,17.598,"Basic, total"
Belarus,2020,17.529,"Basic, total"
Belarus,2019,17.663,"Basic, total"
Belarus,2018,17.259,"Basic, total"
Belarus,2017,17.16,"Basic, total"
Belarus,2016,14.387,"Basic, total"
Belgium,2023,26.624,"Basic, total"
Belgium,2022,27.702,"Basic, total"
Belgium,2021,27.117,"Basic, total"
Belgium,2020,26.914,"Basic, total"
Belgium,2019,29.172,"Basic, total"
Belgium,2018,28.385,"Basic, total"
Belgium,2017,30.448,"Basic, total"
Belgium,2016,29.083,"Basic, total"
Belgium,2015,29.624,"Basic, total"
Belgium,2014,30.815,"Basic, total"
Belgium,2013,31.291,"Basic, total"
Belgium,2012,31.297,"Basic, total"
Belgium,2011,31.567,"Basic, total"
Belgium,2010,32.989,"Basic, total"
Belgium,2009,31.272,"Basic, total"
Belgium,2008,32.079,"Basic, total"
Belgium,2007,32.893,"Basic, total"
Belgium,2006,33.077,"Basic, total"
Belgium,2005,31.465,"Basic, total"
Belgium,2004,31.524,"Basic, total"
Belgium,2003,31.553,"Basic, total"
Belgium,2002,31.923,"Basic, total"
Belgium,2001,31.777,"Basic, total"
Belgium,2000,33.891,"Basic, total"
Belgium,1999,33.869,"Basic, total"
Belgium,1998,32.951,"Basic, total"
Belgium,1997,31.746,"Basic, total"
Belgium,1996,32.318,"Basic, total"
Belgium,1995,33.335,"Basic, total"
Belgium,1994,33.999,"Basic, total"
Belgium,1993,33.972,"Basic, total"
Belgium,1992,34.787,"Basic, total"
Belize,2019,64.024,"Basic, total"
Belize,2017,57.787,"Basic, total"
Belize,2016,57.536,"Basic, total"
Belize,2015,56.33,"Basic, total"
Belize,2014,56.659,"Basic, total"
Belize,2013,56.684,"Basic, total"
Belize,2012,63.23,"Basic, total"
Benin,2022,66.244,"Basic, total"
Benin,2019,63.465,"Basic, total"
Benin,2011,78.014,"Basic, total"
Bhutan,2023,62.523,"Basic, total"
Bhutan,2022,78.195,"Basic, total"
Bhutan,2021,87.935,"Basic, total"
Bhutan,2020,83.899,"Basic, total"
Bhutan,2019,81.865,"Basic, total"
Bhutan,2018,75.812,"Basic, total"
Bhutan,2015,57.51,"Basic, total"
Bhutan,2014,60.66,"Basic, total"
Bhutan,2010,62.61,"Basic, total"
Bhutan,2009,58.59,"Basic, total"
Bolivia,2023,72.319,"Basic, total"
Bolivia,2022,72.939,"Basic, total"
Bolivia,2021,73.314,"Basic, total"
Bolivia,2020,63.606,"Basic, total"
Bolivia,2019,69.83,"Basic, total"
Bolivia,2018,67.708,"Basic, total"
Bolivia,2017,62.655,"Basic, total"
Bolivia,2016,61.091,"Basic, total"
Bolivia,2015,60.833,"Basic, total"
Bolivia,2014,65.999,"Basic, total"
Bolivia,2013,61.999,"Basic, total"
Bolivia,2012,59.246,"Basic, total"
Bolivia,2011,66.674,"Basic, total"
Bolivia,2009,63.993,"Basic, total"
Bolivia,2008,63.633,"Basic, total"
Bolivia,2007,63.339,"Basic, total"
Bolivia,2006,64.045,"Basic, total"
Bolivia,2005,60.568,"Basic, total"
Bolivia,2004,79.281,"Basic, total"
Bolivia,2002,68.636,"Basic, total"
Bolivia,2001,72.63,"Basic, total"
Bolivia,2000,66.211,"Basic, total"
Bolivia,1999,65.545,"Basic, total"
Bolivia,1995,61.024,"Basic, total"
Bolivia,1994,59.836,"Basic, total"
Bolivia,1993,57.361,"Basic, total"
Bolivia,1992,56.788,"Basic, total"
Bolivia,1991,57.474,"Basic, total"
Bosnia and Herzegovina,2023,25.439,"Basic, total"
Bosnia and Herzegovina,2022,24.718,"Basic, total"
Bosnia and Herzegovina,2021,24.518,"Basic, total"
Bosnia and Herzegovina,2020,22.436,"Basic, total"
Bosnia and Herzegovina,2019,22.011,"Basic, total"
Bosnia and Herzegovina,2018,21.145,"Basic, total"
Bosnia and Herzegovina,2017,23.872,"Basic, total"
Bosnia and Herzegovina,2016,24.344,"Basic, total"
Bosnia and Herzegovina,2015,25.375,"Basic, total"
Bosnia and Herzegovina,2014,25.339,"Basic, total"
Bosnia and Herzegovina,2013,27.219,"Basic, total"
Bosnia and Herzegovina,2012,27.825,"Basic, total"
Bosnia and Herzegovina,2011,27.497,"Basic, total"
Bosnia and Herzegovina,2010,29.282,"Basic, total"
Bosnia and Herzegovina,2009,29.85,"Basic, total"
Bosnia and Herzegovina,2008,30.558,"Basic, total"
Bosnia and Herzegovina,2007,28.291,"Basic, total"
Bosnia and Herzegovina,2006,63.022,"Basic, total"
